flgs,proto,dport,pkts,bytes,state,dur,mean,stddev,sum,min,max,spkts,dpkts,sbytes,dbytes,rate,srate,drate,attack,unknown,subcategory
e,tcp,17799,2,120,RST,0.011123,0.011123,0,0.011123,0.011123,0.011123,1,1,60,60,89.903809,0,0,1,0,Service_Scan
e,tcp,52358,2,120,RST,0.05128,0.05128,0,0.05128,0.05128,0.05128,1,1,60,60,19.50078,0,0,1,0,Service_Scan
e,tcp,60138,2,120,RST,0.013959,0.013959,0,0.013959,0.013959,0.013959,1,1,60,60,71.638367,0,0,1,0,Service_Scan
e,tcp,22656,2,120,RST,0.017681,0.017681,0,0.017681,0.017681,0.017681,1,1,60,60,56.557884,0,0,1,0,Service_Scan
e,tcp,31717,2,120,RST,0.000881,0.000881,0,0.000881,0.000881,0.000881,1,1,60,60,1135.07373,0,0,1,0,Service_Scan
e,tcp,19096,2,120,RST,0.008065,0.008065,0,0.008065,0.008065,0.008065,1,1,60,60,123.992561,0,0,1,0,Service_Scan
e,tcp,7070,2,120,RST,0.000078,0.000078,0,0.000078,0.000078,0.000078,1,1,60,60,12820.5137,0,0,1,0,Service_Scan
e,tcp,62468,2,120,RST,0.029077,0.029077,0,0.029077,0.029077,0.029077,1,1,60,60,34.391441,0,0,1,0,Service_Scan
e,tcp,16490,2,120,RST,0.002106,0.002106,0,0.002106,0.002106,0.002106,1,1,60,60,474.833801,0,0,1,0,Service_Scan
e,tcp,12259,2,120,RST,0.001828,0.001828,0,0.001828,0.001828,0.001828,1,1,60,60,547.045959,0,0,1,0,Service_Scan
e,tcp,48997,2,120,RST,0.04838,0.04838,0,0.04838,0.04838,0.04838,1,1,60,60,20.669699,0,0,1,0,Service_Scan
e,tcp,25882,2,120,RST,0.060735,0.060735,0,0.060735,0.060735,0.060735,1,1,60,60,16.464972,0,0,1,0,Service_Scan
e,tcp,29230,2,120,RST,0.041638,0.041638,0,0.041638,0.041638,0.041638,1,1,60,60,24.016521,0,0,1,0,Service_Scan
e,tcp,43503,2,120,RST,0.000322,0.000322,0,0.000322,0.000322,0.000322,1,1,60,60,3105.59009,0,0,1,0,Service_Scan
e,tcp,10393,2,120,RST,0.000836,0.000836,0,0.000836,0.000836,0.000836,1,1,60,60,1196.17224,0,0,1,0,Service_Scan
e,tcp,9399,2,120,RST,0.042481,0.042481,0,0.042481,0.042481,0.042481,1,1,60,60,23.539934,0,0,1,0,Service_Scan
e,tcp,43320,2,120,RST,0.020311,0.020311,0,0.020311,0.020311,0.020311,1,1,60,60,49.234406,0,0,1,0,Service_Scan
e,tcp,39886,2,120,RST,0.040348,0.040348,0,0.040348,0.040348,0.040348,1,1,60,60,24.784376,0,0,1,0,Service_Scan
e,tcp,1889,2,120,RST,0.000073,0.000073,0,0.000073,0.000073,0.000073,1,1,60,60,13698.6299,0,0,1,0,Service_Scan
e,tcp,44844,2,120,RST,0.000532,0.000532,0,0.000532,0.000532,0.000532,1,1,60,60,1879.69934,0,0,1,0,Service_Scan
e,tcp,80,9,1348,RST,0.000265,0.000265,0,0.000265,0.000265,0.000265,5,4,588,760,30188.6777,15094.3389,11320.7539,1,0,Service_Scan
e,tcp,1076,2,120,RST,0.000048,0.000048,0,0.000048,0.000048,0.000048,1,1,60,60,20833.332,0,0,1,0,Service_Scan
e,tcp,1,2,120,RST,0.000217,0.000217,0,0.000217,0.000217,0.000217,1,1,60,60,4608.29492,0,0,1,0,Service_Scan
e,tcp,37435,2,120,RST,0.032,0.032,0,0.032,0.032,0.032,1,1,60,60,31.249998,0,0,1,0,Service_Scan
e,tcp,42647,2,120,RST,0.001326,0.001326,0,0.001326,0.001326,0.001326,1,1,60,60,754.147827,0,0,1,0,Service_Scan
e,tcp,56319,2,120,RST,0.046403,0.046403,0,0.046403,0.046403,0.046403,1,1,60,60,21.550331,0,0,1,0,Service_Scan
e,tcp,53302,2,120,RST,0.051254,0.051254,0,0.051254,0.051254,0.051254,1,1,60,60,19.510672,0,0,1,0,Service_Scan
e,tcp,14337,2,120,RST,0.02451,0.02451,0,0.02451,0.02451,0.02451,1,1,60,60,40.799675,0,0,1,0,Service_Scan
e,tcp,55195,2,120,RST,0.036201,0.036201,0,0.036201,0.036201,0.036201,1,1,60,60,27.623547,0,0,1,0,Service_Scan
e,tcp,5262,2,120,RST,0.036666,0.036666,0,0.036666,0.036666,0.036666,1,1,60,60,27.273224,0,0,1,0,Service_Scan
e,icmp,0,2,140,URP,1028.12976,0,0,0,0,0,2,0,140,0,0.000973,0.000973,0,1,0,Service_Scan
e,tcp,60521,2,120,RST,0.000466,0.000466,0,0.000466,0.000466,0.000466,1,1,60,60,2145.92285,0,0,1,0,Service_Scan
e,tcp,22387,2,120,RST,0.001208,0.001208,0,0.001208,0.001208,0.001208,1,1,60,60,827.814575,0,0,1,0,Service_Scan
e,tcp,40788,2,120,RST,0.040426,0.040426,0,0.040426,0.040426,0.040426,1,1,60,60,24.736555,0,0,1,0,Service_Scan
e,tcp,17969,2,120,RST,0.00184,0.00184,0,0.00184,0.00184,0.00184,1,1,60,60,543.478271,0,0,1,0,Service_Scan
e,tcp,57363,2,120,RST,0.037484,0.037484,0,0.037484,0.037484,0.037484,1,1,60,60,26.678049,0,0,1,0,Service_Scan
e s,tcp,755,8,480,RST,4.050083,4.050083,0,4.050083,4.050083,4.050083,7,1,420,60,1.72836,1.481451,0,1,0,Service_Scan
e,tcp,60285,2,120,RST,0.038591,0.038591,0,0.038591,0.038591,0.038591,1,1,60,60,25.912777,0,0,1,0,Service_Scan
e,tcp,17753,2,120,RST,0.016112,0.016112,0,0.016112,0.016112,0.016112,1,1,60,60,62.06554,0,0,1,0,Service_Scan
e,tcp,18934,2,120,RST,0.011463,0.011463,0,0.011463,0.011463,0.011463,1,1,60,60,87.237198,0,0,1,0,Service_Scan
e,tcp,1883,6,662,RST,0.00015,0.00015,0,0.00015,0.00015,0.00015,3,3,456,206,33333.332,13333.333,13333.333,1,0,Service_Scan
e,tcp,25305,2,120,RST,0.010776,0.010776,0,0.010776,0.010776,0.010776,1,1,60,60,92.798813,0,0,1,0,Service_Scan
e,tcp,27721,2,120,RST,0.032445,0.032445,0,0.032445,0.032445,0.032445,1,1,60,60,30.821392,0,0,1,0,Service_Scan
eU,udp,58419,1,60,INT,0.000172,0.000172,0,0.000172,0.000172,0.000172,1,0,60,0,0,0,0,1,0,Service_Scan
e,tcp,36992,2,120,RST,0.036458,0.036458,0,0.036458,0.036458,0.036458,1,1,60,60,27.428822,0,0,1,0,Service_Scan
e,tcp,2238,2,120,RST,0.035223,0.035223,0,0.035223,0.035223,0.035223,1,1,60,60,28.390541,0,0,1,0,Service_Scan
e,tcp,62311,2,120,RST,0.010033,0.010033,0,0.010033,0.010033,0.010033,1,1,60,60,99.671082,0,0,1,0,Service_Scan
e,tcp,46727,2,120,RST,0.050019,0.050019,0,0.050019,0.050019,0.050019,1,1,60,60,19.992403,0,0,1,0,Service_Scan
e,tcp,39143,2,120,RST,0.003299,0.003299,0,0.003299,0.003299,0.003299,1,1,60,60,303.122162,0,0,1,0,Service_Scan
e,tcp,80,9,1615,RST,0.001115,0.001115,0,0.001115,0.001115,0.001115,5,4,855,760,7174.88818,3587.44409,2690.58301,1,0,Service_Scan
e,tcp,9428,2,120,RST,0.000065,0.000065,0,0.000065,0.000065,0.000065,1,1,60,60,15384.6152,0,0,1,0,Service_Scan
e,tcp,80,9,1615,RST,0.000339,0.000339,0,0.000339,0.000339,0.000339,5,4,855,760,23598.8203,11799.4102,8849.55762,1,0,Service_Scan
e,tcp,32784,2,120,RST,0.00123,0.00123,0,0.00123,0.00123,0.00123,1,1,60,60,813.008118,0,0,1,0,Service_Scan
e,icmp,0,1,70,URP,0,0,0,0,0,0,1,0,70,0,0,0,0,1,0,Service_Scan
e,tcp,27529,2,120,RST,0.000599,0.000599,0,0.000599,0.000599,0.000599,1,1,60,60,1669.44898,0,0,1,0,Service_Scan
e,tcp,41381,2,120,RST,0.03451,0.03451,0,0.03451,0.03451,0.03451,1,1,60,60,28.977106,0,0,1,0,Service_Scan
e,tcp,44747,2,120,RST,0.031198,0.031198,0,0.031198,0.031198,0.031198,1,1,60,60,32.053337,0,0,1,0,Service_Scan
e,tcp,80,47,40065,FIN,0.335923,0.335923,0,0.335923,0.335923,0.335923,24,23,19082,20983,136.936142,68.468071,65.491203,1,0,Service_Scan
e,tcp,47116,2,120,RST,0.000098,0.000098,0,0.000098,0.000098,0.000098,1,1,60,60,10204.082,0,0,1,0,Service_Scan
e,tcp,42479,2,120,RST,0.067247,0.067247,0,0.067247,0.067247,0.067247,1,1,60,60,14.870551,0,0,1,0,Service_Scan
e,tcp,17771,2,120,RST,0.022174,0.022174,0,0.022174,0.022174,0.022174,1,1,60,60,45.097862,0,0,1,0,Service_Scan
e,tcp,52696,2,120,RST,0.02647,0.02647,0,0.02647,0.02647,0.02647,1,1,60,60,37.778618,0,0,1,0,Service_Scan
e,tcp,36535,2,120,RST,0.045227,0.045227,0,0.045227,0.045227,0.045227,1,1,60,60,22.110687,0,0,1,0,Service_Scan
e,tcp,40860,2,120,RST,0.042823,0.042823,0,0.042823,0.042823,0.042823,1,1,60,60,23.351936,0,0,1,0,Service_Scan
e,tcp,21673,2,120,RST,0.065526,0.065526,0,0.065526,0.065526,0.065526,1,1,60,60,15.261117,0,0,1,0,Service_Scan
e,tcp,3318,2,120,RST,0.000085,0.000085,0,0.000085,0.000085,0.000085,1,1,60,60,11764.7061,0,0,1,0,Service_Scan
e,tcp,31902,2,120,RST,0.019609,0.019609,0,0.019609,0.019609,0.019609,1,1,60,60,50.99699,0,0,1,0,Service_Scan
e,tcp,39331,2,120,RST,0.0573,0.0573,0,0.0573,0.0573,0.0573,1,1,60,60,17.452007,0,0,1,0,Service_Scan
e,tcp,31996,2,120,RST,0.040245,0.040245,0,0.040245,0.040245,0.040245,1,1,60,60,24.847807,0,0,1,0,Service_Scan
e,tcp,15086,2,120,RST,0.028073,0.028073,0,0.028073,0.028073,0.028073,1,1,60,60,35.621414,0,0,1,0,Service_Scan
e,tcp,1074,2,120,RST,0.000223,0.000223,0,0.000223,0.000223,0.000223,1,1,60,60,4484.30518,0,0,1,0,Service_Scan
e,tcp,21502,2,120,RST,0.024353,0.024353,0,0.024353,0.024353,0.024353,1,1,60,60,41.062702,0,0,1,0,Service_Scan
e,tcp,1,2,120,RST,0.000051,0.000051,0,0.000051,0.000051,0.000051,1,1,60,60,19607.8438,0,0,1,0,Service_Scan
e,tcp,14354,2,120,RST,0.000821,0.000821,0,0.000821,0.000821,0.000821,1,1,60,60,1218.02673,0,0,1,0,Service_Scan
e,tcp,4504,2,120,RST,0.000034,0.000034,0,0.000034,0.000034,0.000034,1,1,60,60,29411.7637,0,0,1,0,Service_Scan
e,tcp,20785,2,120,RST,0.060009,0.060009,0,0.060009,0.060009,0.060009,1,1,60,60,16.664167,0,0,1,0,Service_Scan
e,tcp,56227,2,120,RST,0.001876,0.001876,0,0.001876,0.001876,0.001876,1,1,60,60,533.049072,0,0,1,0,Service_Scan
e,tcp,46427,2,120,RST,0.012577,0.012577,0,0.012577,0.012577,0.012577,1,1,60,60,79.510216,0,0,1,0,Service_Scan
e,tcp,301,2,120,RST,0.000191,0.000191,0,0.000191,0.000191,0.000191,1,1,60,60,5235.60205,0,0,1,0,Service_Scan
e,tcp,1463,2,120,RST,0.000111,0.000111,0,0.000111,0.000111,0.000111,1,1,60,60,9009.00879,0,0,1,0,Service_Scan
e,tcp,1839,2,120,RST,0.003285,0.003285,0,0.003285,0.003285,0.003285,1,1,60,60,304.414001,0,0,1,0,Service_Scan
e,tcp,65408,2,120,RST,0.010455,0.010455,0,0.010455,0.010455,0.010455,1,1,60,60,95.64801,0,0,1,0,Service_Scan
e,tcp,15511,2,120,RST,0.030689,0.030689,0,0.030689,0.030689,0.030689,1,1,60,60,32.584965,0,0,1,0,Service_Scan
e,tcp,993,22,4273,RST,0.268408,0.268408,0,0.268408,0.268408,0.268408,11,11,1540,2733,78.239098,37.256714,37.256714,1,0,Service_Scan
e,tcp,44663,2,120,RST,0.000024,0.000024,0,0.000024,0.000024,0.000024,1,1,60,60,41666.6641,0,0,1,0,Service_Scan
e,tcp,13779,2,120,RST,0.037627,0.037627,0,0.037627,0.037627,0.037627,1,1,60,60,26.57666,0,0,1,0,Service_Scan
e,tcp,29107,2,120,RST,0.000185,0.000185,0,0.000185,0.000185,0.000185,1,1,60,60,5405.40527,0,0,1,0,Service_Scan
e,tcp,80,9,1615,RST,0.000337,0.000337,0,0.000337,0.000337,0.000337,5,4,855,760,23738.8711,11869.4355,8902.07715,1,0,Service_Scan
e,tcp,5964,2,120,RST,0.000018,0.000018,0,0.000018,0.000018,0.000018,1,1,60,60,55555.5547,0,0,1,0,Service_Scan
e,tcp,4789,2,120,RST,0.000093,0.000093,0,0.000093,0.000093,0.000093,1,1,60,60,10752.6875,0,0,1,0,Service_Scan
e,tcp,1883,6,434,RST,0.100952,0.100952,0,0.100952,0.100952,0.100952,3,3,228,206,49.528488,19.811396,19.811396,1,0,Service_Scan
e,tcp,28772,2,120,RST,0.016911,0.016911,0,0.016911,0.016911,0.016911,1,1,60,60,59.13311,0,0,1,0,Service_Scan
e,tcp,26013,2,120,RST,0.044802,0.044802,0,0.044802,0.044802,0.044802,1,1,60,60,22.320433,0,0,1,0,Service_Scan
e,tcp,16786,2,120,RST,0.03492,0.03492,0,0.03492,0.03492,0.03492,1,1,60,60,28.636885,0,0,1,0,Service_Scan
e,tcp,24566,2,120,RST,0.00068,0.00068,0,0.00068,0.00068,0.00068,1,1,60,60,1470.58826,0,0,1,0,Service_Scan
e,tcp,7626,2,120,RST,0.032572,0.032572,0,0.032572,0.032572,0.032572,1,1,60,60,30.701214,0,0,1,0,Service_Scan
e,tcp,48114,2,120,RST,0.014726,0.014726,0,0.014726,0.014726,0.014726,1,1,60,60,67.907104,0,0,1,0,Service_Scan
e,tcp,80,1,154,REQ,0,0,0,0,0,0,1,0,154,0,0,0,0,1,0,DDoS_TCP
e s,tcp,80,9,1010,RST,24.673265,0.105642,0.129427,0.528212,0,0.269321,7,2,890,120,0.324238,0.243178,0.04053,1,0,DDoS_TCP
e s,tcp,80,4,616,REQ,21.84067,0,0,0,0,0,4,0,616,0,0.137358,0.137358,0,1,0,DDoS_TCP
e s,tcp,80,6,924,REQ,17.102242,3.379842,0.091171,10.139526,3.313198,3.508749,6,0,924,0,0.292359,0.292359,0,1,0,DDoS_TCP
e s,tcp,80,2,308,REQ,3.499176,3.499176,0,3.499176,3.499176,3.499176,2,0,308,0,0.285782,0.285782,0,1,0,DDoS_TCP
e s,tcp,80,3,462,REQ,13.351379,0,0,0,0,0,3,0,462,0,0.149797,0.149797,0,1,0,DDoS_TCP
e s,tcp,80,8,1232,REQ,24.445789,3.115671,1.959952,12.462684,0,4.945347,8,0,1232,0,0.286348,0.286348,0,1,0,DDoS_TCP
e s,tcp,80,5,676,RST,53.198013,0.008822,0.01528,0.035287,0,0.035287,4,1,616,60,0.075191,0.056431,0,1,0,DDoS_TCP
e s,tcp,80,2,308,REQ,17.946363,0,0,0,0,0,2,0,308,0,0.055722,0.055722,0,1,0,DDoS_TCP
e s,tcp,80,6,924,REQ,16.381029,3.295112,0.39269,9.885336,2.969221,3.847487,6,0,924,0,0.305231,0.305231,0,1,0,DDoS_TCP
e,tcp,80,1,154,REQ,0,0,0,0,0,0,1,0,154,0,0,0,0,1,0,DDoS_TCP
e s,tcp,80,6,924,REQ,17.383961,2.39299,1.973426,7.17897,0,4.833196,6,0,924,0,0.287621,0.287621,0,1,0,DDoS_TCP
e s,tcp,80,6,924,REQ,22.58449,1.740135,1.786553,6.96054,0,4.052464,6,0,924,0,0.221391,0.221391,0,1,0,DDoS_TCP
e s,tcp,80,8,856,RST,21.011236,1.685587,2.248576,5.056762,0,4.863598,6,2,736,120,0.333155,0.237968,0.047594,1,0,DDoS_TCP
e s,tcp,80,7,890,RST,25.001463,0.879701,1.523687,3.518804,0,3.518804,6,1,830,60,0.239986,0.199988,0,1,0,DDoS_TCP
e g,tcp,80,6,548,RST,9.001644,0.096962,0.093323,0.193925,0.00364,0.190285,4,2,428,120,0.555454,0.333272,0.111091,1,0,DDoS_TCP
e s,tcp,80,4,616,REQ,33.957222,0,0,0,0,0,4,0,616,0,0.088346,0.088346,0,1,0,DDoS_TCP
e s,tcp,80,13,1438,RST,18.673347,3.05883,0.953713,15.294152,1.775745,4.744592,10,3,1258,180,0.642627,0.48197,0.155255,1,0,DDoS_TCP
e s,tcp,80,4,616,REQ,12.825916,0.891916,1.26136,2.675749,0,2.675749,4,0,616,0,0.233901,0.233901,0,1,0,DDoS_TCP
e s,tcp,80,2,308,REQ,15.335605,0,0,0,0,0,2,0,308,0,0.065208,0.065208,0,1,0,DDoS_TCP
e s,tcp,80,3,462,REQ,7.466298,1.833134,1.833134,3.666268,0,3.666268,3,0,462,0,0.26787,0.26787,0,1,0,DDoS_TCP
e s,tcp,80,7,890,RST,14.669497,2.122612,1.31411,6.367836,0.265497,3.111747,6,1,830,60,0.409012,0.340843,0,1,0,DDoS_TCP
e s,tcp,80,4,616,REQ,51.711937,0,0,0,0,0,4,0,616,0,0.058014,0.058014,0,1,0,DDoS_TCP
e s,tcp,80,6,736,RST,52.329422,0.017608,0.017613,0.070431,0,0.035803,4,2,616,120,0.095549,0.057368,0.019122,1,0,DDoS_TCP
e s,tcp,80,3,462,REQ,35.092945,0,0,0,0,0,3,0,462,0,0.056992,0.056992,0,1,0,DDoS_TCP
e s,tcp,80,4,616,REQ,17.490131,1.471742,2.081357,4.415225,0,4.415225,4,0,616,0,0.171525,0.171525,0,1,0,DDoS_TCP
e s,tcp,80,4,616,REQ,17.95352,0,0,0,0,0,4,0,616,0,0.167098,0.167098,0,1,0,DDoS_TCP
e s,tcp,80,7,890,RST,14.703931,3.748185,0.46802,11.244555,3.352812,4.405571,6,1,830,60,0.408054,0.340045,0,1,0,DDoS_TCP
e,tcp,80,1,154,REQ,0,0,0,0,0,0,1,0,154,0,0,0,0,1,0,DDoS_TCP
e s,tcp,80,2,308,REQ,5.413398,0,0,0,0,0,2,0,308,0,0.184727,0.184727,0,1,0,DDoS_TCP
e s,tcp,80,3,462,REQ,16.400784,0,0,0,0,0,3,0,462,0,0.121945,0.121945,0,1,0,DDoS_TCP
e,tcp,80,1,154,REQ,0,0,0,0,0,0,1,0,154,0,0,0,0,1,0,DDoS_TCP
e s,tcp,80,4,616,REQ,15.061033,1.341089,1.896586,4.023267,0,4.023267,4,0,616,0,0.19919,0.19919,0,1,0,DDoS_TCP
e s,tcp,80,6,924,REQ,17.023472,3.378282,0.485219,10.134846,2.944667,4.055676,6,0,924,0,0.293712,0.293712,0,1,0,DDoS_TCP
e s,tcp,80,5,770,REQ,24.171989,1.041312,1.803604,4.165246,0,4.165246,5,0,770,0,0.165481,0.165481,0,1,0,DDoS_TCP
e s,tcp,80,6,924,REQ,20.616972,4.046077,0.728627,12.13823,3.017512,4.614102,6,0,924,0,0.242519,0.242519,0,1,0,DDoS_TCP
e s,tcp,80,6,924,REQ,24.045128,2.316163,2.316419,9.26465,0,4.681037,6,0,924,0,0.207942,0.207942,0,1,0,DDoS_TCP
e s,tcp,80,2,308,REQ,4.655365,4.655365,0,4.655365,4.655365,4.655365,2,0,308,0,0.214806,0.214806,0,1,0,DDoS_TCP
e s,tcp,80,6,924,REQ,17.85084,2.758244,0.389166,8.274733,2.45652,3.307725,6,0,924,0,0.280099,0.280099,0,1,0,DDoS_TCP
e s,tcp,80,5,770,REQ,17.298027,0.869957,1.50681,3.479828,0,3.479828,5,0,770,0,0.23124,0.23124,0,1,0,DDoS_TCP
e s,tcp,80,4,616,REQ,52.131607,0,0,0,0,0,4,0,616,0,0.057547,0.057547,0,1,0,DDoS_TCP
e s,tcp,80,6,924,REQ,25.170753,1.391773,1.410057,5.567094,0,3.10363,6,0,924,0,0.198643,0.198643,0,1,0,DDoS_TCP
e s,tcp,80,3,462,REQ,16.226894,0,0,0,0,0,3,0,462,0,0.123252,0.123252,0,1,0,DDoS_TCP
e s,tcp,80,5,770,REQ,18.083078,2.441086,1.745829,7.323259,0,3.982103,5,0,770,0,0.221201,0.221201,0,1,0,DDoS_TCP
e s,tcp,80,2,308,REQ,5.741366,0,0,0,0,0,2,0,308,0,0.174175,0.174175,0,1,0,DDoS_TCP
e s,tcp,80,5,676,RST,52.415359,0.010472,0.018139,0.04189,0,0.04189,4,1,616,60,0.076314,0.057281,0,1,0,DDoS_TCP
e s,tcp,80,4,616,REQ,15.014398,1.453297,2.055273,4.359892,0,4.359892,4,0,616,0,0.199808,0.199808,0,1,0,DDoS_TCP
e,tcp,80,1,154,REQ,0,0,0,0,0,0,1,0,154,0,0,0,0,1,0,DDoS_TCP
e s,tcp,80,4,616,REQ,25.23843,1.254607,1.774282,3.76382,0,3.76382,4,0,616,0,0.118866,0.118866,0,1,0,DDoS_TCP
e s,tcp,80,4,616,REQ,27.375713,0,0,0,0,0,4,0,616,0,0.109586,0.109586,0,1,0,DDoS_TCP
e s,tcp,80,5,770,REQ,24.416281,0,0,0,0,0,5,0,770,0,0.163825,0.163825,0,1,0,DDoS_TCP
e s,tcp,80,6,924,REQ,20.018806,1.369539,1.423958,5.478156,0,3.290475,6,0,924,0,0.249765,0.249765,0,1,0,DDoS_TCP
e s,tcp,80,4,616,REQ,14.265015,1.224644,1.731908,3.673932,0,3.673932,4,0,616,0,0.210305,0.210305,0,1,0,DDoS_TCP
e,tcp,80,1,154,REQ,0,0,0,0,0,0,1,0,154,0,0,0,0,1,0,DDoS_TCP
e s,tcp,80,5,770,REQ,16.522549,2.802702,2.030456,8.408106,0,4.745136,5,0,770,0,0.242093,0.242093,0,1,0,DDoS_TCP
e s,tcp,80,3,462,REQ,4.559919,4.559919,0,4.559919,4.559919,4.559919,3,0,462,0,0.438604,0.438604,0,1,0,DDoS_TCP
e s,tcp,80,6,924,REQ,15.112382,3.064795,0.245979,9.194385,2.77037,3.372458,6,0,924,0,0.330855,0.330855,0,1,0,DDoS_TCP
e s,tcp,80,3,462,REQ,13.624655,0,0,0,0,0,3,0,462,0,0.146793,0.146793,0,1,0,DDoS_TCP
e,tcp,80,1,154,REQ,0,0,0,0,0,0,1,0,154,0,0,0,0,1,0,DDoS_TCP
e s,tcp,80,3,462,REQ,12.321701,2.239882,2.239882,4.479763,0,4.479763,3,0,462,0,0.162315,0.162315,0,1,0,DDoS_TCP
e,tcp,80,1,154,REQ,0,0,0,0,0,0,1,0,154,0,0,0,0,1,0,DDoS_TCP
e s,tcp,80,2,308,REQ,3.98052,3.98052,0,3.98052,3.98052,3.98052,2,0,308,0,0.251223,0.251223,0,1,0,DDoS_TCP
e s,tcp,80,9,1010,REQ,21.395676,2.188932,2.085532,8.75573,0,4.414321,7,2,890,120,0.373907,0.28043,0.148152,1,0,DDoS_TCP
e s,tcp,80,2,308,REQ,4.827598,4.827598,0,4.827598,4.827598,4.827598,2,0,308,0,0.207142,0.207142,0,1,0,DDoS_TCP
e s,tcp,80,2,308,REQ,3.877416,3.877416,0,3.877416,3.877416,3.877416,2,0,308,0,0.257904,0.257904,0,1,0,DDoS_TCP
e s,tcp,80,3,462,REQ,19.841122,0,0,0,0,0,3,0,462,0,0.100801,0.100801,0,1,0,DDoS_TCP
e s,tcp,80,8,1044,RST,23.089701,1.838831,1.766335,7.355326,0,3.928422,7,1,984,60,0.303165,0.259856,0,1,0,DDoS_TCP
e s,tcp,80,5,770,REQ,19.292902,2.86319,2.095601,8.58957,0,4.957296,5,0,770,0,0.20733,0.20733,0,1,0,DDoS_TCP
e s,tcp,80,2,308,REQ,17.274506,0,0,0,0,0,2,0,308,0,0.057889,0.057889,0,1,0,DDoS_TCP
e s,tcp,80,2,308,REQ,3.80133,3.80133,0,3.80133,3.80133,3.80133,2,0,308,0,0.263066,0.263066,0,1,0,DDoS_TCP
e s,tcp,80,5,770,REQ,23.908236,0,0,0,0,0,5,0,770,0,0.167306,0.167306,0,1,0,DDoS_TCP
e s,tcp,80,12,1284,RST,21.934254,3.046935,1.588005,12.187738,0.298457,4.02464,9,3,1104,180,0.501499,0.364726,0.111672,1,0,DDoS_TCP
e s,tcp,80,5,770,REQ,21.061087,1.046747,1.813019,4.186988,0,4.186988,5,0,770,0,0.189924,0.189924,0,1,0,DDoS_TCP
e s,tcp,80,3,462,REQ,12.599987,2.022747,2.022747,4.045494,0,4.045494,3,0,462,0,0.15873,0.15873,0,1,0,DDoS_TCP
e s,tcp,80,5,676,RST,52.323879,0.010424,0.018055,0.041696,0,0.041696,4,1,616,60,0.076447,0.057335,0,1,0,DDoS_TCP
e s,tcp,80,7,1078,REQ,29.232084,1.38862,1.708204,6.943101,0,3.724338,7,0,1078,0,0.205254,0.205254,0,1,0,DDoS_TCP
e s,tcp,80,9,1010,RST,23.443737,1.191702,1.811451,4.766809,0,4.325291,7,2,890,120,0.341243,0.255932,0.166813,1,0,DDoS_TCP
e s,tcp,80,2,308,REQ,4.371697,4.371697,0,4.371697,4.371697,4.371697,2,0,308,0,0.228744,0.228744,0,1,0,DDoS_TCP
e s,tcp,80,4,616,REQ,51.800827,0,0,0,0,0,4,0,616,0,0.057914,0.057914,0,1,0,DDoS_TCP
e s,tcp,80,4,616,REQ,19.629898,0,0,0,0,0,4,0,616,0,0.152828,0.152828,0,1,0,DDoS_TCP
e,tcp,80,1,154,REQ,0,0,0,0,0,0,1,0,154,0,0,0,0,1,0,DDoS_TCP
e,tcp,80,1,154,REQ,0,0,0,0,0,0,1,0,154,0,0,0,0,1,0,DDoS_TCP
e s,tcp,80,3,462,REQ,10.620956,0,0,0,0,0,3,0,462,0,0.188307,0.188307,0,1,0,DDoS_TCP
e s,tcp,80,2,308,REQ,3.930136,3.930136,0,3.930136,3.930136,3.930136,2,0,308,0,0.254444,0.254444,0,1,0,DDoS_TCP
e s,tcp,80,4,616,REQ,18.303896,0.657905,0.930418,1.973714,0,1.973714,4,0,616,0,0.1639,0.1639,0,1,0,DDoS_TCP
e s,tcp,80,3,462,REQ,4.559276,4.559276,0,4.559276,4.559276,4.559276,3,0,462,0,0.438666,0.438666,0,1,0,DDoS_TCP
e s,tcp,80,6,924,REQ,21.096413,1.635894,1.691411,6.543575,0,3.87961,6,0,924,0,0.237007,0.237007,0,1,0,DDoS_TCP
e s,tcp,80,4,616,REQ,16.8377,0,0,0,0,0,4,0,616,0,0.178172,0.178172,0,1,0,DDoS_TCP
e s,tcp,80,4,616,REQ,25.818287,1.002342,1.417525,3.007025,0,3.007025,4,0,616,0,0.116197,0.116197,0,1,0,DDoS_TCP
e s,tcp,80,7,890,REQ,23.628345,1.223369,1.958308,4.893476,0,4.6093,6,1,830,60,0.253932,0.21161,0,1,0,DDoS_TCP
e s,tcp,80,5,770,REQ,19.900812,1.150141,1.992103,4.600564,0,4.600564,5,0,770,0,0.200997,0.200997,0,1,0,DDoS_TCP
e s,tcp,80,2,308,REQ,3.532865,3.532865,0,3.532865,3.532865,3.532865,2,0,308,0,0.283056,0.283056,0,1,0,DDoS_TCP
e s,tcp,80,4,616,REQ,51.807049,0,0,0,0,0,4,0,616,0,0.057907,0.057907,0,1,0,DDoS_TCP
e s,tcp,80,6,924,REQ,14.652552,3.078143,0.108706,9.23443,2.939009,3.204346,6,0,924,0,0.341237,0.341237,0,1,0,DDoS_TCP
e s,tcp,80,3,462,REQ,5.132684,1.806956,1.806956,3.613912,0,3.613912,3,0,462,0,0.38966,0.38966,0,1,0,DDoS_TCP
e,tcp,80,1,154,REQ,0,0,0,0,0,0,1,0,154,0,0,0,0,1,0,DDoS_TCP
